source_id,ra,dec,parallax,pmra,pmdec,cluster,Probability,pm
5350395521217729920,161.19223354383496,-59.3356361123738,0.26610570794516464,-6.058430138555611,1.9773778653437344,2,0.9153814444175478,6.372958000000001
5350395521217730048,161.1986875037951,-59.338301127137264,0.16528002518787294,-6.011134458224306,2.8324857351591017,2,0.9069999824637428,6.645052000000001
5350395521217738112,161.17837557830234,-59.324243544229354,0.3587853149065757,-6.447467235645701,2.3892746929523017,2,0.9224684501986528,6.875934
5350395551256110464,161.1843458574835,-59.32386895992068,0.2317868378495774,-5.825214318825653,2.561427740959586,2,0.925691941010632,6.3634925
5350395551256117248,161.1973953869496,-59.32742349673274,0.3051923855451338,-6.10307118484458,2.3109156879649486,2,0.9325604375673108,6.5259337
5350395555577479424,161.2018199851738,-59.33222339070119,0.26699033681211115,-5.968203307617352,2.1491240414298667,2,0.9282154488522402,6.343357599999999
5350395555577489408,161.18801338833455,-59.32061307922578,0.4574191258615674,-5.934673050613557,2.186737322520532,2,0.9083820370496948,6.3247266
5350395555577496192,161.20672035379246,-59.323819342956234,0.3349839385634808,-6.125332791905778,2.065434323857325,2,0.9174906775468544,6.4641876
5350395585611066752,161.16522302842242,-59.33131536563546,0.3819448449613485,-6.171598007078647,2.0719786840192684,2,0.9194468247397448,6.510123999999999
5350395585611586816,161.16842429285234,-59.322517083147076,0.28856906077335065,-6.3130126335889445,1.94883009614362,2,0.9000033589924306,6.6069713000000005
5350395585615836800,161.1620549684135,-59.31986814215811,0.35138398759013073,-6.271165778093304,2.082601557961919,2,0.9160207263697009,6.6079307
5350395585615838848,161.1661215938554,-59.32380661217017,0.4336618719364175,-6.023776655071607,1.9671209406404664,2,0.9012497013584241,6.336833
5350395589927315072,161.15840501633718,-59.32342762514024,0.11575391375203622,-5.601978453150836,2.352986635923604,2,0.9047683731384344,6.076077
